code,current,name,name_short,name_tv,gender,function,country_code,country,country_long,nationality,nationality_long,nationality_code,height,weight,disciplines,events,birth_date,birth_place,birth_country,residence_place,residence_country
1545070,TRUE,SHUBINA Ekaterina,SHUBINA E,Ekaterina SHUBINA,Female,Athlete,UZB,Uzbekistan,Uzbekistan,Uzbekistan,Uzbekistan,UZB,0,0,['Canoe Sprint'],"[""Women's Kayak Single 500m""]",02-May-1988,TASHKENT,Uzbekistan,TASHKENT,Uzbekistan
1545086,TRUE,ZOKIROVA Nilufar,ZOKIROVA N,Nilufar ZOKIROVA,Female,Athlete,UZB,Uzbekistan,Uzbekistan,Uzbekistan,Uzbekistan,UZB,0,0,['Canoe Sprint'],"[""Women's Canoe Single 200m""]",15-Jun-1997,TASHKENT,Uzbekistan,TASHKENT,Uzbekistan
1545115,TRUE,OTEIZA Marie,OTEIZA M,Marie OTEIZA,Female,Athlete,FRA,France,France,France,France,FRA,0,0,['Modern Pentathlon'],"[""Women's Individual""]",30-Jan-1994,MONT-DE-MARSAN,France,PARIS,France
1545116,TRUE,CLOUVEL Elodie,CLOUVEL E,Elodie CLOUVEL,Female,Athlete,FRA,France,France,France,France,FRA,0,0,['Modern Pentathlon'],"[""Women's Individual""]",14-Jan-1989,SAINT-PRIEST-EN-JAREZ,France,PARIS,France
1545119,TRUE,PRADES Valentin,PRADES V,Valentin PRADES,Male,Athlete,FRA,France,France,France,France,FRA,0,0,['Modern Pentathlon'],"[""Men's Individual""]",26-Sep-1992,CANNES,France,PARIS,France
1545123,TRUE,MOURCIA Jean-Baptiste,MOURCIA JB,Jean-Baptiste MOURCIA,Male,Athlete,FRA,France,France,France,France,FRA,0,0,['Modern Pentathlon'],"[""Men's Individual""]",30-Sep-1999,PERTUIS,France,Unknown,Unknown
1545200,TRUE,ZABELINSKAYA Olga,ZABELINSKAYA O,Olga ZABELINSKAYA,Female,Athlete,UZB,Uzbekistan,Uzbekistan,Uzbekistan,Uzbekistan,UZB,0,0,['Cycling Road'],"[""Women's Road Race"", ""Women's Individual Time Trial""]",10-May-1980,ST PETERSBURG,Russian Federation,TASHKENT,Uzbekistan
1545203,TRUE,BOUDROUMA Rami,BOUDROUMA R,Rami BOUDROUMA,Male,Athlete,ALG,Algeria,Algeria,Algeria,Algeria,ALG,0,0,['Sailing'],"[""Men's Windsurfing""]",18-Aug-2000,SKIKDA,Algeria,PHILIPPEVILLE,Algeria
1545257,TRUE,dos SANTOS Alcinda Lucas,dos SANTOS AL,Alcinda Lucas dos SANTOS,Female,Athlete,MOZ,Mozambique,Mozambique,Mozambique,Mozambique,MOZ,168,0,['Boxing'],"[""Women's 66kg""]",27-Feb-1994,MAPUTO,Mozambique,MAPUTO,Mozambique
1545302,TRUE,GARCIA Eduardo Terrance,GARCIA ET,Eduardo Terrance GARCIA,Male,Athlete,ISV,"Virgin Islands, US","Virgin Islands, US",United States,United States of America,USA,180,0,['Athletics'],"[""Men's Marathon""]",20-Nov-1992,"JACKSONVILLE, FL",United States,"GREENVILLE, SC",United States
1545341,TRUE,NJIE Faye,NJIE F,Faye NJIE,Male,Athlete,GAM,Gambia,Gambia,Gambia,Gambia,GAM,0,0,['Judo'],['Men -73 kg'],23-Nov-1993,HELSINKI,Finland,HELSINKI,Finland
1545461,TRUE,KUSKOVA Yanina,KUSKOVA Y,Yanina KUSKOVA,Female,Athlete,UZB,Uzbekistan,Uzbekistan,Uzbekistan,Uzbekistan,UZB,0,0,['Cycling Road'],"[""Women's Road Race""]",05-Dec-2001,Unknown,Unknown,Unknown,Unknown
1545464,TRUE,SINGH Sarabjot,SINGH S,Sarabjot SINGH,Male,Athlete,IND,India,India,India,India,IND,0,0,['Shooting'],"['10m Air Pistol Men', '10m Air Pistol Mixed Team']",30-Sep-2001,AMBALA,India,AMBALA,India
1545471,TRUE,DHILLON Raiza,DHILLON R,Raiza DHILLON,Female,Athlete,IND,India,India,India,India,IND,0,0,['Shooting'],['Skeet Women'],20-Apr-2004,CHANDIGARH,India,HARYANA,India
1545478,TRUE,TSVETKOV Nikita,TSVETKOV N,Nikita TSVETKOV,Male,Athlete,UZB,Uzbekistan,Uzbekistan,Uzbekistan,Uzbekistan,UZB,0,0,['Cycling Road'],"[""Men's Road Race""]",14-Feb-2005,Unknown,Unknown,Unknown,Unknown
1545496,TRUE,WU Shao-Hsuan,WU SH,WU Shao-Hsuan,Male,Athlete,TPE,Chinese Taipei,Chinese Taipei,Chinese Taipei,Chinese Taipei,TPE,0,0,['Canoe Slalom'],"[""Men's Kayak Single"", ""Men's Kayak Cross""]",25-Nov-1997,Unknown,Chinese Taipei,Unknown,Unknown
1545498,TRUE,CHANG Chu-Han,CHANG CH,CHANG Chu-Han,Female,Athlete,TPE,Chinese Taipei,Chinese Taipei,Chinese Taipei,Chinese Taipei,TPE,0,0,['Canoe Slalom'],"[""Women's Kayak Single"", ""Women's Kayak Cross""]",01-Mar-1993,TAICHUNG,Chinese Taipei,TAICHUNG,Chinese Taipei
1545501,TRUE,LAI Kuan-Chieh,LAI KC,LAI Kuan-Chieh,Male,Athlete,TPE,Chinese Taipei,Chinese Taipei,Chinese Taipei,Chinese Taipei,TPE,0,0,['Canoe Sprint'],"[""Men's Canoe Single 1000m""]",29-Dec-1996,JIAOXI TOWNSHIP,Chinese Taipei,YILAN COUNTY,Chinese Taipei
1545512,TRUE,BIN KASDAN Mohamad Aniq,BIN KASDAN MA,Mohamad Aniq BIN KASDAN,Male,Athlete,MAS,Malaysia,Malaysia,Malaysia,Malaysia,MAS,0,0,['Weightlifting'],"[""Men's 61kg""]",16-Jun-2002,SEGAMAT,Malaysia,Unknown,Unknown
1545688,TRUE,NEMOUR Kaylia,NEMOUR K,Kaylia NEMOUR,Female,Athlete,ALG,Algeria,Algeria,Algeria,Algeria,ALG,0,0,['Artistic Gymnastics'],"['Women', ""Women's All-Around"", ""Women's Balance Beam"", ""Women's Floor Exercise"", ""Women's Uneven Bars"", ""Women's Vault""]",30-Dec-2006,SAINT-BENOIT-LA-FORET,France,Unknown,France
1545803,TRUE,FAKHRUTDINOVA Alise,FAKHRUTDINOVA A,Alise FAKHRUTDINOVA,Female,Athlete,UZB,Uzbekistan,Uzbekistan,Uzbekistan,Uzbekistan,UZB,0,0,['Modern Pentathlon'],"[""Women's Individual""]",23-Feb-1990,MOSCOW,Russian Federation,MOSCOW,Russian Federation
1545856,TRUE,ALONSO Luana,ALONSO L,Luana ALONSO,Female,Athlete,PAR,Paraguay,Paraguay,Paraguay,Paraguay,PAR,0,0,['Swimming'],"[""Women's 100m Butterfly""]",19-Mar-2004,ASUNCION,Paraguay,"DALLAS, TX",United States
1545877,TRUE,LEHAIR Jeanne,LEHAIR J,Jeanne LEHAIR,Female,Athlete,LUX,Luxembourg,Luxembourg,Luxembourg,Luxembourg,LUX,0,0,['Triathlon'],"[""Women's Individual""]",30-Mar-1996,METZ,France,MARLY,France
1545879,TRUE,MAJERUS Christine,MAJERUS C,Christine MAJERUS,Female,Athlete,LUX,Luxembourg,Luxembourg,Luxembourg,Luxembourg,LUX,0,0,['Cycling Road'],"[""Women's Road Race""]",25-Feb-1987,"LUXEMBOURG, CITY",Luxembourg,PARIS,France
1545881,TRUE,van der WEKEN Patrizia,van der WEKEN P,Patrizia van der WEKEN,Female,Athlete,LUX,Luxembourg,Luxembourg,Luxembourg,Luxembourg,LUX,173,0,['Athletics'],"[""Women's 100m""]",12-Nov-1999,Unknown,Unknown,Unknown,Unknown
1545882,TRUE,MATEOS Matheo,MATEOS M,Matheo MATEOS,Male,Athlete,PAR,Paraguay,Paraguay,Paraguay,Paraguay,PAR,0,0,['Swimming'],"[""Men's 200m Individual Medley""]",10-Nov-2000,ASUNCION,Paraguay,Unknown,Paraguay
1545903,TRUE,BRAIDOT Luca,BRAIDOT L,Luca BRAIDOT,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,0,0,['Cycling Mountain Bike'],"[""Men's Cross-country""]",29-May-1991,GORIZIA,Italy,Unknown,Unknown
1545907,TRUE,AVONDETTO Simone,AVONDETTO S,Simone AVONDETTO,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,0,0,['Cycling Mountain Bike'],"[""Men's Cross-country""]",15-Apr-2000,MONCALIERI,Italy,SAN SECONDO DI PINEROLO,Italy
1545909,TRUE,BERTA Martina,BERTA M,Martina BERTA,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,0,0,['Cycling Mountain Bike'],"[""Women's Cross-country""]",25-Mar-1998,TURIN,Italy,Unknown,Unknown
